Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation
10,Flashcards,Learning vocabulary,,235,text,text,,243.0,French,Hindi,गोल्डफिश,,,Poisson rouge,,,,,C1,
10,Flashcards,Learning vocabulary,,236,text,text,,244.0,French,Hindi,कीड़े,,,Acarien,,,,,C1,
10,Flashcards,Learning vocabulary,,237,text,text,,245.0,French,Hindi,ट्राइटन,,,Triton,,,,,C1,
10,Flashcards,Learning vocabulary,,238,text,text,,246.0,French,Hindi,लिच/ जोंक,,,Sangsue,,,,,C1,
10,Flashcards,Learning vocabulary,,239,text,text,,247.0,French,Hindi,गिद्ध,,,Vautour,,,,,B1,
10,Flashcards,Learning vocabulary,,240,text,text,,248.0,French,Hindi,ट्यूना,,,Thon,,,,,B2,
10,Flashcards,Learning vocabulary,,241,text,text,,249.0,French,Hindi,सालमन,,,Saumon,,,,,C1,
10,Flashcards,Learning vocabulary,,242,text,text,,250.0,French,Hindi,पंजा,,,Crabe,,,,,C1,
10,Flashcards,Learning vocabulary,,243,text,text,,251.0,French,Hindi,झींगा,,,Crevette,,,,,C1,
10,Flashcards,Learning vocabulary,,244,text,text,,252.0,French,Hindi,शंख,,,Coquillage,,,,,B2,
10,Flashcards,Learning vocabulary,,245,text,text,,253.0,French,Hindi,घोंघा / स्नेल,,,Escargot,,,,,A1,
10,Flashcards,Learning vocabulary,,246,text,text,,254.0,French,Hindi,स्टारफिश,,,Etoile de mer,,,,,C1,
10,Flashcards,Learning vocabulary,,247,text,text,,255.0,French,Hindi,मसल्स,,,Moule,,,,,C1,
10,Flashcards,Learning vocabulary,,248,text,text,,256.0,French,Hindi,आय्स्टर्स,,,Huître,,,,,C1,
10,Flashcards,Learning vocabulary,,249,text,text,,257.0,French,Hindi,ऑक्टोपस,,,Poulpe,,,,,C1,
10,Flashcards,Learning vocabulary,,250,text,text,,258.0,French,Hindi,कीड़ा,,,Punaise,,,,,C1,
10,Flashcards,Learning vocabulary,,251,text,text,,259.0,French,Hindi,गिरगिट,,,Caméléon,,,,,C1,
10,Flashcards,Learning vocabulary,,252,text,text,,260.0,French,Hindi,ईल,,,Anguille,,,,,C1,
10,Flashcards,Learning vocabulary,,253,text,text,,261.0,French,Hindi,होर्सफ्लाई,,,Taon,,,,,B1,
10,Flashcards,Learning vocabulary,,254,text,text,,262.0,French,Hindi,प्राइंग मॅनटिस,,,Mante religieuse,,,,,C1,
10,Flashcards,Learning vocabulary,,255,text,text,,263.0,French,Hindi,कपड़ों के कीड़ों / मोथ्स,,,Mite,,,,,C1,
10,Flashcards,Learning vocabulary,,256,text,text,,264.0,French,Hindi,कॅनरी,,,Canari,,,,,C1,
10,Flashcards,Learning vocabulary,,257,text,text,,266.0,French,Hindi,रॅवन,,,Corbeau,,,,,C1,
10,Flashcards,Learning vocabulary,,258,text,text,,267.0,French,Hindi,बगुला / हिरोन,,,Héron,,,,,C1,
10,Flashcards,Learning vocabulary,,259,text,text,,268.0,French,Hindi,उल्लू,,,Chouette,,,,,C1,
10,Flashcards,Learning vocabulary,,260,text,text,,269.0,French,Hindi,उल्लू,,,Hibou,,,,,C1,
10,Flashcards,Learning vocabulary,,261,text,text,,270.0,French,Hindi,आल्बेट्रोस,,,Albatros,,,,,B2,
10,Flashcards,Learning vocabulary,,262,text,text,,271.0,French,Hindi,सीगल,,,Mouette,,,,,C1,
10,Flashcards,Learning vocabulary,,263,text,text,,272.0,French,Hindi,चिंपान्ज़ी,,,Chimpanzé,,,,,A1,
10,Flashcards,Learning vocabulary,,264,text,text,,273.0,French,Hindi,ऑटर,,,Loutre,,,,,C1,
10,Flashcards,Learning vocabulary,,265,text,text,,274.0,French,Hindi,रकुन,,,Raton-laveur,,,,,A1,
10,Flashcards,Learning vocabulary,,266,text,text,,275.0,French,Hindi,सिल्कवर्म,,,Ver-à-soie,,,,,C1,
10,Flashcards,Learning vocabulary,,267,text,text,,276.0,French,Hindi,अंकोवीज़,,,Anchois,,,,,A2,
10,Flashcards,Learning vocabulary,,268,text,text,,277.0,French,Hindi,सार्डीन,,,Sardine,,,,,A1,
10,Flashcards,Learning vocabulary,,269,text,text,,278.0,French,Hindi,स्क्विड,,,Calamar,,,,,A2,
10,Flashcards,Learning vocabulary,,270,text,text,,279.0,French,Hindi,सोल,,,Sole,,,,,C1,
10,Flashcards,Learning vocabulary,,271,text,text,,280.0,French,Hindi,रे,,,Raie,,,,,C1,
10,Flashcards,Learning vocabulary,,272,text,text,,281.0,French,Hindi,मालुसक्स,,,Mollusque,,,,,C1,
10,Flashcards,Learning vocabulary,,273,text,text,,282.0,French,Hindi,मार्सुपियल्स,,,Marsupial,,,,,C1,
10,Flashcards,Learning vocabulary,,274,text,text,,283.0,French,Hindi,मरीन मॅमल / समुंदरी स्तनधारी जीव,,,Mammifère marin,,,,,B2,
10,Flashcards,Learning vocabulary,,275,text,text,,284.0,French,Hindi,सी अर्चिन,,,Oursin,,,,,A1,
10,Flashcards,Learning vocabulary,,276,text,text,,285.0,French,Hindi,मन्गुस / नेवले,,,Mangouste,,,,,B2,
10,Flashcards,Learning vocabulary,,277,text,text,,286.0,French,Hindi,चोंच,,,Bec,,,,,C1,
10,Flashcards,Learning vocabulary,,278,text,text,,287.0,French,Hindi,सियार,,,Chacal,,,,,B2,
10,Flashcards,Learning vocabulary,,279,text,text,,288.0,French,Hindi,मिलिपिड,,,Mille-pattes,,,,,C1,
10,Flashcards,Learning vocabulary,,280,text,text,,289.0,French,Hindi,सेंटिपिड,,,Scolopendre,,,,,C1,
10,Flashcards,Learning vocabulary,,281,text,text,,290.0,French,Hindi,टारेणतुलाज,,,Tarentule,,,,,C1,
10,Flashcards,Learning vocabulary,,282,text,text,,291.0,French,Hindi,क्रस्टेशियंस,,,Crustacé,,,,,C1,
10,Flashcards,Learning vocabulary,,283,text,text,,292.0,French,Hindi,कॉड्स,,,Morue,,,,,C1,
10,Flashcards,Learning vocabulary,,284,text,text,,293.0,French,Hindi,ऑक्टोपस,,,Pieuvre,,,,,C1,
10,Flashcards,Learning vocabulary,,285,text,text,,294.0,French,Hindi,लॉब्स्टर,,,Homard,,,,,B2,
10,Flashcards,Learning vocabulary,,286,text,text,,295.0,French,Hindi,पेलिकन,,,Pélican,,,,,C1,
10,Flashcards,Learning vocabulary,,287,text,text,,296.0,French,Hindi,प्लांक़्टांन,,,Plancton,,,,,A1,
10,Flashcards,Learning vocabulary,,288,text,text,,297.0,French,Hindi,टॅडपोल,,,Têtard,,,,,C1,
10,Flashcards,Learning vocabulary,,289,text,text,,298.0,French,Hindi,घरोंदा,,,Nid,,,,,B2,
10,Flashcards,Learning vocabulary,,290,text,text,,299.0,French,Hindi,कोष / ककुन,,,Cocon,,,,,A1,
10,Flashcards,Learning vocabulary,,291,text,text,,300.0,French,Hindi,टेरियर,,,Terrier,,,,,C1,
10,Flashcards,Learning vocabulary,,292,text,text,,301.0,French,Hindi,फर,,,Fourrure,,,,,C1,
10,Flashcards,Learning vocabulary,,293,text,text,,302.0,French,Hindi,चमड़ा,,,Peau,,,,,C1,
10,Flashcards,Learning vocabulary,,294,text,text,,303.0,French,Hindi,पंजे / नाख़ून,,,Griffe,,,,,B1,
10,Flashcards,Learning vocabulary,,295,text,text,,304.0,French,Hindi,दाँत,,,Croc,,,,,B1,
10,Flashcards,Learning vocabulary,,296,text,text,,305.0,French,Hindi,पंख,,,Plume,,,,,B2,
10,Flashcards,Learning vocabulary,,297,text,text,,306.0,French,Hindi,कुकूडकू,,,Glousser,,,,,C1,
10,Flashcards,Learning vocabulary,,298,text,text,,307.0,French,Hindi,मिमियाना,,,Bêler,,,,,B2,
10,Flashcards,Learning vocabulary,,299,text,text,,308.0,French,Hindi,हिनहीनाना,,,Hennir,,,,,A1,
10,Flashcards,Learning vocabulary,,300,text,text,,309.0,French,Hindi,कांव कांव,,,Croasser,,,,,A2,
10,Flashcards,Learning vocabulary,,301,text,text,,310.0,French,Hindi,दहाडना / गरजना,,,Rugir,,,,,C1,
10,Flashcards,Learning vocabulary,,302,text,text,,311.0,French,Hindi,रंभाना,,,Meugler,,,,,A1,
10,Flashcards,Learning vocabulary,,303,text,text,,312.0,French,Hindi,गुरगुराना,,,Grogner,,,,,A1,
10,Flashcards,Learning vocabulary,,304,text,text,,313.0,French,Hindi,मीयाउँ मियाउँ,,,Miauler,,,,,B2,
10,Flashcards,Learning vocabulary,,305,text,text,,314.0,French,Hindi,भोंकना,,,Aboyer,,,,,C1,
10,Flashcards,Learning vocabulary,,306,text,text,,315.0,French,Hindi,कवच,,,Carapace,,,,,C1,
10,Flashcards,Learning vocabulary,,307,text,text,,316.0,French,Hindi,छिलके,,,Ecaille,,,,,C1,
10,Flashcards,Learning vocabulary,,308,text,text,,317.0,French,Hindi,पंजा,,,Patte,,,,,C1,
10,Flashcards,Learning vocabulary,,309,text,text,,318.0,French,Hindi,पंख,,,Nageoire,,,,,B2,
10,Flashcards,Learning vocabulary,,310,text,text,,319.0,French,Hindi,पट्टे / किरन,,,Raies,,,,,C1,
10,Flashcards,Learning vocabulary,,311,text,text,,320.0,French,Hindi,धब्बे,,,Tâche,,,,,B2,
10,Flashcards,Learning vocabulary,,312,text,text,,321.0,French,Hindi,पंजे,,,Serre,,,,,C1,
10,Flashcards,Learning vocabulary,,313,text,text,,322.0,French,Hindi,पूछ,,,Queue,,,,,C1,
10,Flashcards,Learning vocabulary,,314,text,text,,323.0,French,Hindi,चुचक / स्तन,,,Mamelle,,,,,C1,
10,Flashcards,Learning vocabulary,,315,text,text,,324.0,French,Hindi,खुर,,,Sabot,,,,,B2,
10,Flashcards,Learning vocabulary,,316,text,text,,325.0,French,Hindi,जंगली,,,Sauvage,,,,,C1,
10,Flashcards,Learning vocabulary,,317,text,text,,326.0,French,Hindi,पालतू,,,Domestique,,,,,C1,
10,Flashcards,Learning vocabulary,,318,text,text,,327.0,French,Hindi,पालतू जानवर,,,Animal domestique,,,,,C1,
10,Flashcards,Learning vocabulary,,319,text,text,,328.0,French,Hindi,बस्ती / घर,,,Fourmilière,,,,,B2,
10,Flashcards,Learning vocabulary,,320,text,text,,329.0,French,Hindi,बांबी,,,Termitière,,,,,B2,
10,Flashcards,Learning vocabulary,,321,text,text,,330.0,French,Hindi,गोरिला,,,Gorille,,,,,C1,
10,Flashcards,Learning vocabulary,,322,text,text,,331.0,French,Hindi,मॅकॉक,,,Macaque,,,,,C1,
10,Flashcards,Learning vocabulary,,323,text,text,,332.0,French,Hindi,ओरंग ओतंग,,,Orang-outang,,,,,C1,
10,Flashcards,Learning vocabulary,,324,text,text,,333.0,French,Hindi,स्त्रोत / उद्‍गम,,,Source,,,,,C1,
10,Flashcards,Learning vocabulary,,325,text,text,,334.0,French,Hindi,आलसी,,,Paresseux,,,,,C1,
10,Flashcards,Learning vocabulary,,326,text,text,,335.0,French,Hindi,मगर / घड़ियाल,,,Alligator,,,,,C1,
10,Flashcards,Learning vocabulary,,327,text,text,,336.0,French,Hindi,नागराज / कोब्रा,,,Cobra,,,,,B1,
10,Flashcards,Learning vocabulary,,328,text,text,,337.0,French,Hindi,वाईपर,,,Vipère,,,,,A2,
10,Flashcards,Learning vocabulary,,329,text,text,,338.0,French,Hindi,ग्रासस्नेक / घांस का साँप,,,Couleuvre,,,,,A1,
10,Flashcards,Learning vocabulary,,330,text,text,,339.0,French,Hindi,रॅटलस्नेक,,,Crotale,,,,,A1,
10,Flashcards,Learning vocabulary,,331,text,text,,340.0,French,Hindi,गिरगिट / छिपकली,,,Lézard,,,,,C1,
10,Flashcards,Learning vocabulary,,332,text,text,,341.0,French,Hindi,ट्यूकेन,,,Toucan,,,,,B2,
10,Flashcards,Learning vocabulary,,333,text,text,,342.0,French,Hindi,बाज,,,Faucon,,,,,B2,
10,Flashcards,Learning vocabulary,,334,text,text,,343.0,French,Hindi,तोंता,,,Perroquet,,,,,C1,
10,Flashcards,Learning vocabulary,,335,text,text,,344.0,French,Hindi,पॅरकिट्स / ढेलहरे तोते,,,Perruche,,,,,C1,
10,Flashcards,Learning vocabulary,,336,text,text,,345.0,French,Hindi,गिध्द,,,Condor,,,,,B1,
10,Flashcards,Learning vocabulary,,337,text,text,,346.0,French,Hindi,शुतुरमुर्ग,,,Autruche,,,,,C1,
10,Flashcards,Learning vocabulary,,338,text,text,,347.0,French,Hindi,पेंग्विन्स,,,Pingouin,,,,,A1,
10,Flashcards,Learning vocabulary,,339,text,text,,348.0,French,Hindi,पेंग्विन्स,,,Manchot,,,,,A1,
10,Flashcards,Learning vocabulary,,340,text,text,,349.0,French,Hindi,सफेद भालू / पोलर बेअर,,,Ours blanc,,,,,B2,
10,Flashcards,Learning vocabulary,,341,text,text,,350.0,French,Hindi,भेड़िया,,,Coyote,,,,,B2,
10,Flashcards,Learning vocabulary,,342,text,text,,351.0,French,Hindi,योनि,,,Vagin,,,,,B2,
10,Flashcards,Learning vocabulary,,343,text,text,,352.0,French,Hindi,लिंग,,,Pénis,,,,,C1,
10,Flashcards,Learning vocabulary,,344,text,text,,353.0,French,Hindi,काखे,,,Aisselles,,,,,B2,
10,Flashcards,Learning vocabulary,,345,text,text,,354.0,French,Hindi,टखना,,,Cheville,,,,,C1,
10,Flashcards,Learning vocabulary,,346,text,text,,355.0,French,Hindi,फलक,,,Omoplates,,,,,C1,
10,Flashcards,Learning vocabulary,,347,text,text,,356.0,French,Hindi,अश्रू,,,Larme,,,,,C1,
10,Flashcards,Learning vocabulary,,348,text,text,,357.0,French,Hindi,जीभ,,,Langue,,,,,C1,
10,Flashcards,Learning vocabulary,,349,text,text,,358.0,French,Hindi,लार,,,Salive,,,,,C1,
10,Flashcards,Learning vocabulary,,350,text,text,,359.0,French,Hindi,लिंफ,,,Ganglions,,,,,C1,
10,Flashcards,Learning vocabulary,,351,text,text,,360.0,French,Hindi,टेस्टिकल,,,Testicule,,,,,C1,
10,Flashcards,Learning vocabulary,,352,text,text,,362.0,French,Hindi,टीटोन्स,,,Tétons,,,,,A1,
10,Flashcards,Learning vocabulary,,353,text,text,,363.0,French,Hindi,नाख़ून,,,Ongles,,,,,B1,
10,Flashcards,Learning vocabulary,,354,text,text,,364.0,French,Hindi,नर्व / नस,,,Nerfs,,,,,C1,
10,Flashcards,Learning vocabulary,,355,text,text,,365.0,French,Hindi,नुरोन्स,,,Neurone,,,,,A1,
10,Flashcards,Learning vocabulary,,356,text,text,,366.0,French,Hindi,नाभि,,,Nombril,,,,,A1,
10,Flashcards,Learning vocabulary,,357,text,text,,367.0,French,Hindi,पंजे और कोहनीके बीचका हाथ,,,Avant-bras,,,,,B1,
10,Flashcards,Learning vocabulary,,358,text,text,,368.0,French,Hindi,व्हाइट ब्लड सेल्स,,,Globules blancs,,,,,B2,
10,Flashcards,Learning vocabulary,,359,text,text,,369.0,French,Hindi,रेड ब्लड सेल्स,,,Globules rouges,,,,,B2,
10,Flashcards,Learning vocabulary,,360,text,text,,370.0,French,Hindi,आंटिबॉडीज,,,Anticorps,,,,,B2,
10,Flashcards,Learning vocabulary,,361,text,text,,371.0,French,Hindi,वॉल्व,,,Valve,,,,,A2,
10,Flashcards,Learning vocabulary,,362,text,text,,372.0,French,Hindi,पलकें,,,Paupière,,,,,C1,
10,Flashcards,Learning vocabulary,,363,text,text,,373.0,French,Hindi,चीकबोन्स,,,Pommettes,,,,,B2,
10,Flashcards,Learning vocabulary,,364,text,text,,374.0,French,Hindi,चेहरा,,,Visage,,,,,B2,
10,Flashcards,Learning vocabulary,,365,text,text,,375.0,French,Hindi,मुठ्ठी,,,Poing,,,,,C1,
10,Flashcards,Learning vocabulary,,366,text,text,,376.0,French,Hindi,एडी,,,Talon,,,,,C1,
10,Flashcards,Learning vocabulary,,367,text,text,,377.0,French,Hindi,जबड़ा,,,Mâchoire,,,,,C1,
10,Flashcards,Learning vocabulary,,368,text,text,,378.0,French,Hindi,घुटनेकी हड्डी,,,Rotule,,,,,C1,
10,Flashcards,Learning vocabulary,,369,text,text,,379.0,French,Hindi,गर्दन,,,Nuque,,,,,C1,
10,Flashcards,Learning vocabulary,,370,text,text,,380.0,French,Hindi,अवयव,,,Organe,,,,,C1,
10,Flashcards,Learning vocabulary,,371,text,text,,381.0,French,Hindi,पॅनक्रीयाज,,,Pancréas,,,,,B2,
10,Flashcards,Learning vocabulary,,372,text,text,,382.0,French,Hindi,अस्थिपंजर,,,Squelette,,,,,C1,
10,Flashcards,Learning vocabulary,,373,text,text,,383.0,French,Hindi,रीढ़,,,Colonne vertébrale,,,,,C1,
10,Flashcards,Learning vocabulary,,374,text,text,,384.0,French,Hindi,दांत,,,Dent,,,,,B1,
10,Flashcards,Learning vocabulary,,375,text,text,,385.0,French,Hindi,गला,,,Gorge,,,,,C1,
10,Flashcards,Learning vocabulary,,376,text,text,,386.0,French,Hindi,छाती,,,Buste,,,,,C1,
10,Flashcards,Learning vocabulary,,377,text,text,,387.0,French,Hindi,नितंब / हिप्स,,,Hanches,,,,,B1,
10,Flashcards,Learning vocabulary,,378,text,text,,388.0,French,Hindi,कॅपिलरी,,,Capillaire,,,,,C1,
10,Flashcards,Learning vocabulary,,379,text,text,,389.0,French,Hindi,अनामिका,,,Annulaire,,,,,C1,
10,Flashcards,Learning vocabulary,,380,text,text,,390.0,French,Hindi,तर्जनी,,,Index,,,,,C1,
10,Flashcards,Learning vocabulary,,381,text,text,,391.0,French,Hindi,मध्यमा / बीच की उंगली,,,Majeur,,,,,C1,
10,Flashcards,Learning vocabulary,,382,text,text,,392.0,French,Hindi,कनिष्ठिका / छोटी उंगली,,,Petit doigt,,,,,C1,
10,Flashcards,Learning vocabulary,,383,text,text,,393.0,French,Hindi,पुबीस,,,Pubis,,,,,B2,
10,Flashcards,Learning vocabulary,,384,text,text,,394.0,French,Hindi,पेल्विस,,,Pelvis,,,,,A2,
10,Flashcards,Learning vocabulary,,385,text,text,,396.0,French,Hindi,क्लॅविकाल / कॉलरबोन,,,Clavicule,,,,,A1,
10,Flashcards,Learning vocabulary,,386,text,text,,397.0,French,Hindi,शरीर,,,Corps,,,,,C1,
10,Flashcards,Learning vocabulary,,387,text,text,,398.0,French,Hindi,सर / सिर,,,Tête,,,,,C1,
10,Flashcards,Learning vocabulary,,388,text,text,,399.0,French,Hindi,पैर,,,Jambe,,,,,C1,
10,Flashcards,Learning vocabulary,,389,text,text,,400.0,French,Hindi,बाँह,,,Bras,,,,,B2,
10,Flashcards,Learning vocabulary,,390,text,text,,401.0,French,Hindi,पैर,,,Pied,,,,,C1,
10,Flashcards,Learning vocabulary,,391,text,text,,402.0,French,Hindi,हाथ,,,Main,,,,,C1,
10,Flashcards,Learning vocabulary,,392,text,text,,403.0,French,Hindi,कंधा,,,Epaule,,,,,C1,
10,Flashcards,Learning vocabulary,,393,text,text,,404.0,French,Hindi,घुटना,,,Genou,,,,,C1,
10,Flashcards,Learning vocabulary,,394,text,text,,405.0,French,Hindi,कोहनी,,,Coude,,,,,C1,
10,Flashcards,Learning vocabulary,,395,text,text,,406.0,French,Hindi,कलाई,,,Poignet,,,,,B2,
10,Flashcards,Learning vocabulary,,396,text,text,,407.0,French,Hindi,उंगली,,,Doigt,,,,,C1,
10,Flashcards,Learning vocabulary,,397,text,text,,409.0,French,Hindi,गर्दन,,,Cou,,,,,C1,
10,Flashcards,Learning vocabulary,,398,text,text,,410.0,French,Hindi,नाक,,,Nez,,,,,A1,
10,Flashcards,Learning vocabulary,,399,text,text,,411.0,French,Hindi,मुँह,,,Bouche,,,,,C1,
10,Flashcards,Learning vocabulary,,400,text,text,,412.0,French,Hindi,आँख,,,Oeil,,,,,B2,
10,Flashcards,Learning vocabulary,,401,text,text,,413.0,French,Hindi,कान,,,Oreille,,,,,A1,
10,Flashcards,Learning vocabulary,,402,text,text,,414.0,French,Hindi,ठोडी,,,Menton,,,,,C1,
10,Flashcards,Learning vocabulary,,403,text,text,,415.0,French,Hindi,मुँहासा / फुंसी,,,Front,,,,,C1,
10,Flashcards,Learning vocabulary,,404,text,text,,416.0,French,Hindi,बाल,,,Cheveux,,,,,B2,
10,Flashcards,Learning vocabulary,,405,text,text,,418.0,French,Hindi,नितंब,,,Fesse,,,,,B1,
10,Flashcards,Learning vocabulary,,406,text,text,,419.0,French,Hindi,जाँघ,,,Cuisse,,,,,C1,
10,Flashcards,Learning vocabulary,,407,text,text,,421.0,French,Hindi,टिबिया,,,Tibia,,,,,B2,
10,Flashcards,Learning vocabulary,,408,text,text,,422.0,French,Hindi,पेट / एबडोमन,,,Abdomen,,,,,C1,
10,Flashcards,Learning vocabulary,,409,text,text,,423.0,French,Hindi,पेट,,,Estomac,,,,,C1,
